Résultat expérience
(0.02730757, -0.9712526, -0.1918728, -0.1382298)
(0.03006741, -0.9691617, -0.1914598, -0.1522)
(0.03569251, -0.9642593, -0.1904913, -0.180674)
(0.04073937, -0.959013, -0.1868476, -0.2090987)
(0.04912163, -0.9468611, -0.1754903, -0.2650366)
(0.05491571, -0.9343566, -0.1649625, -0.3110456)
(0.06159594, -0.9118333, -0.1487057, -0.3776938)
(0.06159594, -0.9118333, -0.1487057, -0.3776938)
(0.06267643, -0.9073548, -0.1461469, -0.3891273)
(0.06242174, -0.9074503, -0.1455531, -0.3891682)
(0.06191227, -0.90764, -0.1443651, -0.3892496)
(0.06191227, -0.90764, -0.1443651, -0.3892496)
(0.06457066, -0.9074929, -0.1516587, -0.3863768)
(0.06910858, -0.9084914, -0.1665345, -0.3770063)
(0.07005236, -0.909435, -0.1710177, -0.3725232)
(0.06984662, -0.910295, -0.1717964, -0.3700954)
(0.06991197, -0.9121292, -0.1752357, -0.3639028)
(0.06991197, -0.9121292, -0.1752357, -0.3639028)
(0.07086912, -0.9120261, -0.1783126, -0.3624785)
(0.07086912, -0.9120261, -0.1783126, -0.3624785)
(0.07086912, -0.9120261, -0.1783126, -0.3624785)
(0.07086912, -0.9120261, -0.1783126, -0.3624785)
(0.07051553, -0.9123796, -0.1777618, -0.3619278)
(0.06385455, -0.920572, -0.1699948, -0.3457913)
(0.06340642, -0.921135, -0.1694754, -0.3446275)
(0.06340642, -0.921135, -0.1694754, -0.3446275)
(0.06405523, -0.9190801, -0.1678538, -0.3507331)
(0.07445391, -0.8929797, -0.1606724, -0.4137974)
(0.09617577, -0.7396315, -0.1082302, -0.6572531)
(0.1083159, -0.6452473, -0.09312526, -0.7505007)
(0.1227322, -0.4317489, -0.05943014, -0.8916265)
(0.1147273, -0.2588671, -0.0309826, -0.9585747)
(0.107318, -0.2326507, -0.02583902, -0.9662758)
(0.1061525, -0.2288875, -0.02511779, -0.9673217)
(0.1036994, -0.2257847, -0.02417925, -0.9683404)
(0.1037152, -0.225151, -0.02411138, -0.9684879)
(0.1037152, -0.225151, -0.02411138, -0.9684879)
(0.1037152, -0.225151, -0.02411138, -0.9684879)
(0.103097, -0.2245325, -0.02389652, -0.9687028)
(0.103097, -0.2245325, -0.02389652, -0.9687028)
(0.103097, -0.2245325, -0.02389652, -0.9687028)
(0.103097, -0.2245325, -0.02389652, -0.9687028)
(0.1066687, -0.2332998, -0.02575653, -0.9661934)
(0.1464115, -0.3267152, -0.05130829, -0.9323027)
(0.1860471, -0.4366376, -0.09281018, -0.8752831)
(0.2073757, -0.5020406, -0.1254055, -0.8301952)
(0.2294518, -0.578023, -0.1736901, -0.7635922)
(0.2337743, -0.581732, -0.179381, -0.7581293)
(0.2371424, -0.5832584, -0.1832014, -0.7549903)
(0.2385036, -0.5833914, -0.1845024, -0.7541414)
(0.2413409, -0.5831554, -0.18695, -0.7528174)
(0.2428186, -0.5827872, -0.1880947, -0.7523421)
(0.250066, -0.5814032, -0.1939707, -0.7495416)
(0.2510469, -0.5811488, -0.1947317, -0.7492137)
(0.2559451, -0.5798618, -0.1985311, -0.7475545)
(0.2583901, -0.579209, -0.2004276, -0.746713)
(0.2609647, -0.5780618, -0.2021512, -0.7462419)
(0.2620741, -0.5773082, -0.2027362, -0.7462778)
(0.2639387, -0.5754436, -0.2033515, -0.7468932)
(0.2662056, -0.5721077, -0.2034371, -0.7486259)
(0.2675858, -0.5703705, -0.2036608, -0.7493982)
(0.268118, -0.5684067, -0.2029596, -0.7508888)
(0.2706923, -0.5622284, -0.2015837, -0.7549762)
(0.2723976, -0.5557845, -0.1992733, -0.7597325)
(0.2733077, -0.5522979, -0.1980232, -0.7622707)
(0.2735667, -0.5512997, -0.1976653, -0.762993)
(0.2734542, -0.5499294, -0.1967679, -0.7642533)
(0.2722089, -0.5493131, -0.1953316, -0.7655083)
(0.2718354, -0.5489394, -0.1947941, -0.7660459)
(0.2714612, -0.5485653, -0.1942571, -0.7665828)
(0.2700819, -0.5484433, -0.1930028, -0.7674736)
(0.2700819, -0.5484433, -0.1930028, -0.7674736)
(0.2697056, -0.5480668, -0.1924673, -0.7680092)
(0.2697056, -0.5480668, -0.1924673, -0.7680092)
(0.2688254, -0.5478153, -0.1915738, -0.7687202)
(0.2684474, -0.547437, -0.1910396, -0.7692546)
(0.2680686, -0.5470583, -0.1905058, -0.7697883)
(0.2680686, -0.5470583, -0.1905058, -0.7697883)
(0.2680686, -0.5470583, -0.1905058, -0.7697883)
(0.2680686, -0.5470583, -0.1905058, -0.7697883)
(0.2683178, -0.54605, -0.1901547, -0.7705038)
(0.2695566, -0.5409955, -0.1883945, -0.7740611)
(0.2704168, -0.5374436, -0.1871576, -0.7765315)
(0.2712715, -0.5338803, -0.1859168, -0.7789857)
(0.2719994, -0.5308171, -0.18485, -0.7810762)
(0.2722412, -0.5297941, -0.1844938, -0.7817704)
(0.2722412, -0.5297941, -0.1844938, -0.7817704)
(0.2722412, -0.5297941, -0.1844938, -0.7817704)
(0.2722412, -0.5297941, -0.1844938, -0.7817704)
(0.2722412, -0.5297941, -0.1844938, -0.7817704)
(0.2722412, -0.5297941, -0.1844938, -0.7817704)
(0.2728738, -0.5291616, -0.184662, -0.7819386)
(0.2738971, -0.5289195, -0.1853545, -0.7815807)
(0.2749199, -0.5286763, -0.1860467, -0.7812215)
(0.277475, -0.5280647, -0.1877758, -0.7803177)
(0.2805372, -0.5273232, -0.189848, -0.779222)
(0.2805372, -0.5273232, -0.189848, -0.779222)
(0.2865214, -0.5263243, -0.1941713, -0.7766503)
(0.289312, -0.5265725, -0.1966156, -0.7748305)
(0.2901968, -0.5268215, -0.1974947, -0.7741065)
(0.2907034, -0.5266921, -0.1978394, -0.7739164)
(0.2907034, -0.5266921, -0.1978394, -0.7739164)
(0.2907034, -0.5266921, -0.1978394, -0.7739164)
(0.2907034, -0.5266921, -0.1978394, -0.7739164)
(0.2907034, -0.5266921, -0.1978394, -0.7739164)
(0.2907034, -0.5266921, -0.1978394, -0.7739164)
(0.2909621, -0.5256786, -0.1974587, -0.7746051)
(0.2890223, -0.5141845, -0.1893104, -0.7850109)
(0.288555, -0.5079739, -0.1855152, -0.7901156)
(0.289743, -0.4655379, -0.1645128, -0.819914)
(0.2646919, -0.2705808, -0.07765169, -0.922331)
(0.2474804, -0.1520675, -0.03936272, -0.9560751)
(0.2269881, -0.07766716, -0.01816305, -0.9706258)
(0.2165758, -0.05045111, -0.01120784, -0.974897)
(0.2052833, -0.02497739, -0.0052408, -0.9783698)
(0.2052833, -0.02497739, -0.0052408, -0.9783698)
(0.2052833, -0.02497739, -0.0052408, -0.9783698)
(0.2052833, -0.02497739, -0.0052408, -0.9783698)
(0.2052833, -0.02497739, -0.0052408, -0.9783698)
(0.2052833, -0.02497739, -0.0052408, -0.9783698)
(0.2052833, -0.02497739, -0.0052408, -0.9783698)
(0.2052726, -0.02689848, -0.005643887, -0.9783189)
(0.2044429, -0.04994683, -0.01044581, -0.9775476)
(0.2044429, -0.04994683, -0.01044581, -0.9775476)
(0.2044429, -0.04994683, -0.01044581, -0.9775476)
(0.1999754, -0.04871338, -0.009955127, -0.9785386)
(0.1910191, -0.04687747, -0.009133286, -0.9804237)
(0.1890937, -0.04689531, -0.009041226, -0.980797)
(0.176186, -0.09903078, -0.01781845, -0.9792007)
(0.1578944, -0.210229, -0.03442632, -0.9642033)
(0.1372595, -0.3020908, -0.04400298, -0.9423189)
(0.1155048, -0.4357034, -0.05649135, -0.8908591)
(0.1112603, -0.4567622, -0.05770249, -0.8807155)
(0.1096933, -0.4631675, -0.05789581, -0.8775485)
(0.109119, -0.4632052, -0.05759265, -0.8776201)
(0.1090812, -0.4637795, -0.05766405, -0.8773168)
(0.108507, -0.4638171, -0.0573605, -0.877388)
(0.1079327, -0.4638546, -0.05705692, -0.8774588)
(0.1073584, -0.4638918, -0.05675331, -0.8775293)
(0.1060992, -0.4656883, -0.05635449, -0.8767563)
(0.09851172, -0.4775634, -0.05398937, -0.8713862)
(0.09595263, -0.4822606, -0.05324208, -0.8691278)
(0.09591776, -0.4828295, -0.05330489, -0.8688119)
(0.09591776, -0.4828295, -0.05330489, -0.8688119)
(0.09421166, -0.4829332, -0.05235675, -0.8689985)
(0.0931417, -0.4818631, -0.05160266, -0.8697527)
(0.09270637, -0.4796181, -0.05104476, -0.8710721)
(0.09169774, -0.4774022, -0.05017702, -0.8724453)
(0.09173056, -0.476831, -0.05011697, -0.8727577)
(0.09122444, -0.4757208, -0.04968552, -0.873441)
(0.0912894, -0.4745771, -0.04956606, -0.874063)
(0.09081385, -0.4728921, -0.04907722, -0.8750528)
(0.09097397, -0.4700261, -0.04877979, -0.8765955)
(0.09110136, -0.4677295, -0.04854144, -0.8778231)
(0.09116482, -0.4665802, -0.04842216, -0.8784345)
(0.09125972, -0.4648545, -0.04824307, -0.8793489)
(0.09196201, -0.4625193, -0.04830671, -0.8805029)
(0.09266521, -0.4601811, -0.048367, -0.8816503)
(0.09333762, -0.4584174, -0.048485, -0.8824913)
(0.09333762, -0.4584174, -0.048485, -0.8824913)
(0.09333762, -0.4584174, -0.048485, -0.8824913)
(0.0944927, -0.4583535, -0.04908501, -0.8823683)
(0.09564765, -0.4582888, -0.04968496, -0.8822439)
(0.09680241, -0.4582234, -0.05028481, -0.8821179)
(0.09680241, -0.4582234, -0.05028481, -0.8821179)
(0.09680241, -0.4582234, -0.05028481, -0.8821179)
(0.09680241, -0.4582234, -0.05028481, -0.8821179)
(0.09686815, -0.4570684, -0.05015806, -0.882717)
(0.09761219, -0.4437291, -0.04869423, -0.8894972)
(0.09839585, -0.4291161, -0.04709061, -0.8966382)
(0.1010244, -0.3749835, -0.04115018, -0.9205912)
(0.09517869, -0.3043703, -0.03058141, -0.9472933)
(0.09756339, -0.2170502, -0.02180798, -0.9710278)
(0.09983741, -0.05142333, -0.005166726, -0.9936606)
(0.09996408, 0.01172177, 0.001177738, -0.9949213)
(0.09919903, 0.1234131, 0.01239985, -0.987307)
(0.09864638, 0.1614367, 0.01622025, -0.9818065)
(0.09812593, 0.1902792, 0.01911818, -0.9766266)
(0.09673463, 0.1960542, 0.01943922, -0.9756164)
(0.09474327, 0.1999224, 0.01942644, -0.9750269)
(0.09275316, 0.2037885, 0.01939827, -0.9744182)
(0.08821473, 0.2077018, 0.01881098, -0.9740248)
(0.08424515, 0.2154202, 0.01865742, -0.9727018)
(0.07825552, 0.2295162, 0.01851684, -0.9699771)
(0.06710939, 0.2499882, 0.01737128, -0.9657642)
(0.06261986, 0.2538572, 0.01647183, -0.965072)
(0.0613776, 0.252615, 0.01605919, -0.9654846)
(0.06020534, 0.246944, 0.01537415, -0.9670355)
(0.05915005, 0.2330132, 0.01420068, -0.9705692)
(0.0601127, 0.1529181, 0.009319387, -0.9863649)
(0.06162154, 0.128331, 0.007989582, -0.9897829)
(0.06566675, 0.1081963, 0.007162682, -0.9919325)
(0.0669933, 0.104291, 0.007041277, -0.992263)
(0.0689509, 0.1029783, 0.007155794, -0.9922652)
(0.06960504, 0.1023239, 0.007177623, -0.992287)
(0.07155807, 0.1016603, 0.007331692, -0.9922152)
(0.07288556, 0.09775356, 0.007178575, -0.9925122)
(0.07485793, 0.09449121, 0.007125563, -0.9926817)
(0.07485793, 0.09449121, 0.007125563, -0.9926817)
(0.07621621, 0.08603315, 0.006601012, -0.9933508)
(0.07624973, 0.08083066, 0.006201844, -0.9937877)
(0.07824842, 0.07301215, 0.005746183, -0.9942401)
(0.07826681, 0.06975809, 0.005490082, -0.9944738)
(0.07826681, 0.06975809, 0.005490082, -0.9944738)
(0.07891767, 0.06975448, 0.005535738, -0.9944223)
(0.07891767, 0.06975448, 0.005535738, -0.9944223)
(0.07891767, 0.06975448, 0.005535738, -0.9944223)
(0.07892128, 0.06910342, 0.005484069, -0.9944677)
(0.07827039, 0.06910699, 0.00543884, -0.9945192)
(0.0737132, 0.06913118, 0.005122171, -0.9948673)
(0.07306205, 0.06913453, 0.005076924, -0.9949154)
(0.07241087, 0.06913783, 0.005031675, -0.994963)
(0.07241087, 0.06913783, 0.005031675, -0.994963)
(0.0691607, 0.06785124, 0.004714873, -0.9952843)
(0.06916682, 0.06654844, 0.004624343, -0.9953722)
(0.0685271, 0.06394538, 0.00440141, -0.9955881)
(0.06855182, 0.05807992, 0.003997685, -0.9959475)
(0.06856206, 0.0554725, 0.003818214, -0.9960961)
(0.06856942, 0.05351644, 0.003683578, -0.9962031)
(0.06856942, 0.05351644, 0.003683578, -0.9962031)
(0.06856942, 0.05351644, 0.003683578, -0.9962031)
(0.06856942, 0.05351644, 0.003683578, -0.9962031)
(0.06857182, 0.05286422, 0.003638685, -0.996238)
(0.06922384, 0.05286182, 0.003673283, -0.9961929)
(0.06987583, 0.05285941, 0.00370788, -0.9961473)
(0.07183656, 0.05154829, 0.003717638, -0.9960765)
(0.07183656, 0.05154829, 0.003717638, -0.9960765)
(0.07444901, 0.05023481, 0.003755134, -0.9959517)
(0.07510085, 0.05023234, 0.003788012, -0.9959027)
(0.07575512, 0.04957785, 0.003771291, -0.995886)
(0.07575758, 0.04892608, 0.003721712, -0.9959183)
(0.07575758, 0.04892608, 0.003721712, -0.9959183)
(0.07575758, 0.04892608, 0.003721712, -0.9959183)
(0.07575758, 0.04892608, 0.003721712, -0.9959183)
(0.07575758, 0.04892608, 0.003721712, -0.9959183)
(0.07575758, 0.04892608, 0.003721712, -0.9959183)
(0.07899769, 0.0534747, 0.00424377, -0.9954305)
(0.08546534, 0.0625595, 0.005376992, -0.9943606)
(0.09955164, 0.09104256, 0.009147444, -0.9908164)
(0.1058977, 0.1039337, 0.01113024, -0.9888679)
(0.1586153, 0.2076822, 0.03414886, -0.9646466)
(0.1995421, 0.2747377, 0.05839731, -0.9387715)
(0.2303528, 0.3290204, 0.08310225, -0.9120182)
(0.2508355, 0.3774666, 0.1069902, -0.8849597)
(0.2549595, 0.3854849, 0.1117202, -0.8797248)
(0.266464, 0.4041239, 0.1243248, -0.8661548)
(0.2670309, 0.4040425, 0.1245893, -0.8659802)
(0.2675976, 0.4039609, 0.1248537, -0.8658053)
(0.2681642, 0.4038791, 0.125118, -0.86563)
(0.2682461, 0.4033124, 0.1249425, -0.8658941)
(0.2688946, 0.4026637, 0.1250304, -0.8659821)
(0.2691396, 0.4009627, 0.1245022, -0.866771)
(0.2715743, 0.3956079, 0.1236917, -0.8685864)
(0.2724663, 0.3932521, 0.1232378, -0.8694409)
(0.2741683, 0.3891046, 0.1224976, -0.8708752)
(0.2756291, 0.3866638, 0.1222857, -0.8715308)
(0.2757889, 0.3855227, 0.1219249, -0.8720362)
(0.2757889, 0.3855227, 0.1219249, -0.8720362)
(0.2766893, 0.3870736, 0.122973, -0.870916)
(0.2788512, 0.3989875, 0.1287734, -0.863984)
(0.2829612, 0.4115399, 0.1361039, -0.8555955)
(0.2887303, 0.4257421, 0.1454529, -0.8451165)
(0.2932789, 0.4302906, 0.1501589, -0.8404105)
(0.3069716, 0.4387949, 0.1625329, -0.8287403)
(0.3139941, 0.442573, 0.1688916, -0.8228077)
(0.3195713, 0.4429557, 0.1727013, -0.8196577)
(0.3273212, 0.444858, 0.1788318, -0.8142368)
(0.3362073, 0.4478925, 0.1865544, -0.8071893)
(0.3394353, 0.4511206, 0.1906769, -0.8030667)
(0.3402356, 0.4519208, 0.1917127, -0.8020309)
(0.3438087, 0.457445, 0.1975988, -0.7959237)
(0.3445906, 0.4582267, 0.1986487, -0.7948738)
(0.3444605, 0.4587471, 0.1988742, -0.7945736)
(0.3444605, 0.4587471, 0.1988742, -0.7945736)
(0.3444605, 0.4587471, 0.1988742, -0.7945736)
(0.3444605, 0.4587471, 0.1988742, -0.7945736)
(0.3444605, 0.4587471, 0.1988742, -0.7945736)
(0.3449804, 0.4586168, 0.1991744, -0.794348)
(0.3449804, 0.4586168, 0.1991744, -0.794348)
(0.3449804, 0.4586168, 0.1991744, -0.794348)
(0.3449804, 0.4586168, 0.1991744, -0.794348)
(0.3449804, 0.4586168, 0.1991744, -0.794348)
(0.34485, 0.4591365, 0.1994002, -0.7940477)
(0.3447194, 0.4596563, 0.1996259, -0.7937469)
(0.3447194, 0.4596563, 0.1996259, -0.7937469)
(0.3445886, 0.4601759, 0.1998515, -0.7934458)
(0.3444577, 0.460695, 0.200077, -0.7931445)
(0.3444577, 0.460695, 0.200077, -0.7931445)
(0.3443267, 0.4612142, 0.2003025, -0.7928427)
(0.3443267, 0.4612142, 0.2003025, -0.7928427)
(0.3443267, 0.4612142, 0.2003025, -0.7928427)
(0.3443267, 0.4612142, 0.2003025, -0.7928427)
(0.3443267, 0.4612142, 0.2003025, -0.7928427)
(0.3443267, 0.4612142, 0.2003025, -0.7928427)
(0.3443267, 0.4612142, 0.2003025, -0.7928427)
(0.3430196, 0.464456, 0.2013492, -0.7912501)
(0.3418521, 0.4652374, 0.2009649, -0.791394)
(0.3400353, 0.4666674, 0.2004962, -0.7914535)
(0.3400353, 0.4666674, 0.2004962, -0.7914535)
(0.3400353, 0.4666674, 0.2004962, -0.7914535)
(0.3400353, 0.4666674, 0.2004962, -0.7914535)
(0.3400353, 0.4666674, 0.2004962, -0.7914535)
(0.3400353, 0.4666674, 0.2004962, -0.7914535)
(0.3395173, 0.4667986, 0.2001908, -0.7916759)
(0.3395173, 0.4667986, 0.2001908, -0.7916759)
(0.3373038, 0.4619879, 0.1956267, -0.7965698)
(0.3373038, 0.4619879, 0.1956267, -0.7965698)
(0.3332891, 0.4683565, 0.1965184, -0.7943181)
(0.322033, 0.4842829, 0.1976323, -0.7891175)
(0.2704379, 0.5794551, 0.2120505, -0.739006)
(0.1977554, 0.7028483, 0.2142119, -0.6488531)
(0.1627526, 0.7621258, 0.2101034, -0.5903664)
(0.1241819, 0.8331378, 0.2081108, -0.4971421)
(0.1109264, 0.8597378, 0.211172, -0.4516113)
(0.09450933, 0.8894536, 0.2141548, -0.3925276)
(0.08858743, 0.8999065, 0.2166716, -0.367932)
(0.07320892, 0.9234464, 0.2223393, -0.3040601)
(0.07320892, 0.9234464, 0.2223393, -0.3040601)
(0.05932298, 0.940317, 0.2231482, -0.2499792)
(0.05756857, 0.9422513, 0.2236073, -0.2425863)
(0.05040511, 0.9495812, 0.2214114, -0.2161756)
(0.04400102, 0.9556733, 0.2182203, -0.1926979)
(0.04036107, 0.9588935, 0.2169755, -0.1783702)
(0.04036107, 0.9588935, 0.2169755, -0.1783702)
(0.04036107, 0.9588935, 0.2169755, -0.1783702)
(0.03921339, 0.9603136, 0.2100408, -0.1792849)
(0.03909604, 0.9604508, 0.2094122, -0.1793105)
(0.0446315, 0.9549538, 0.1925526, -0.2213475)
(0.04638259, 0.9525979, 0.1888355, -0.2339812)
(0.04638259, 0.9525979, 0.1888355, -0.2339812)
(0.04730306, 0.951292, 0.1872828, -0.2402731)
(0.04531013, 0.9534529, 0.1844693, -0.2341912)
(0.04094307, 0.9579157, 0.1755945, -0.2233556)
(0.04006565, 0.9585979, 0.1718314, -0.2235146)
(0.03893157, 0.9595214, 0.1674634, -0.2230677)
(0.03863954, 0.9597397, 0.1662072, -0.2231185)
(0.03599437, 0.9618645, 0.1562189, -0.221623)
(0.03463555, 0.9629588, 0.1512259, -0.2205482)
(0.03371971, 0.9637366, 0.1481181, -0.2193987)
(0.03362273, 0.9638801, 0.1481402, -0.2187677)
(0.0319613, 0.9655415, 0.1438706, -0.2144981)
(0.03135197, 0.9663323, 0.1433419, -0.2113577)
(0.03088922, 0.9667951, 0.1421175, -0.2101329)
(0.03061017, 0.9672057, 0.1421778, -0.2082345)
(0.03005156, 0.968016, 0.1422969, -0.2044345)
(0.02967895, 0.9685479, 0.1423751, -0.2018996)
(0.0294925, 0.9688115, 0.1424139, -0.2006313)
(0.02928474, 0.9692754, 0.1437785, -0.1974216)
(0.02935326, 0.969344, 0.1450857, -0.1961145)
(0.02925709, 0.9696936, 0.1470853, -0.1928841)
(0.02921825, 0.9698769, 0.1484121, -0.190942)
(0.02921825, 0.9698769, 0.1484121, -0.190942)
(0.02905049, 0.9701527, 0.1491042, -0.1890182)
(0.02905049, 0.9701527, 0.1491042, -0.1890182)
(0.02905049, 0.9701527, 0.1491042, -0.1890182)
(0.02895294, 0.9702761, 0.1491232, -0.1883835)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
(0.02875765, 0.9705219, 0.149161, -0.1871129)
